status,error,pair_id,site,stack,block,direction,source_side,target_side,alpha,suffix_tokens,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,patched_decay_time_to_minus_20db_ms,target_baseline_decay_time_to_minus_20db_ms,source_baseline_decay_time_to_minus_20db_ms,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,patched_tail_energy_fraction_500ms,target_baseline_tail_energy_fraction_500ms,source_baseline_tail_energy_fraction_500ms,patched_direct_to_late_db,target_baseline_direct_to_late_db,source_baseline_direct_to_late_db,patched_reverb_proxy_score,target_baseline_reverb_proxy_score,source_baseline_reverb_proxy_score,patched_late_energy_fraction_300ms,target_baseline_late_energy_fraction_300ms,source_baseline_late_energy_fraction_300ms,patched_late_energy_fraction_700ms,target_baseline_late_energy_fraction_700ms,source_baseline_late_energy_fraction_700ms
ok,,02,transformer.single_transformer_blocks.9,single,9,dry_to_reverberant,negative,positive,1.0,645,1.2166208028793335,2.569622039794922,1.1804088354110718,989.35888671875,1741.1038818359375,911.5433349609375,748.843537414966,220.58956916099774,748.843537414966,-37.03125170751217,-22.589282973985103,-38.28922513847376,0.7531509266776335,0.382568656876974,0.7035852929630447,-9.528459746067357,-7.007828853935334,-10.212825198996123,0.8005201990251968,0.5358651330650788,0.7607974214225628,0.8391806844008048,0.4039498094554535,0.8137209106622096,0.6626696927823816,0.36973329715250086,0.5556108347883785
ok,,03,transformer.transformer_blocks.3,dual,3,reverberant_to_dry,positive,negative,1.0,,7.238316535949707,3.348205089569092,6.1323628425598145,1850.21337890625,1680.0316162109375,1679.4306640625,516.6439909297053,1230.657596371882,267.0294784580499,-9.047128516041358,-15.992128954412962,-10.088552259490505,0.21366799255418717,0.5123665344246793,0.123413704984024,-0.7735340319785313,-7.974611663510046,2.323348499759588,0.3412413454911371,0.6433843325126524,0.21230467472461323,0.28674074660042376,0.7048749634813317,0.16256590752277258,0.19257243767588023,0.36277673402731087,0.10498983187270142
ok,,03,transformer.transformer_blocks.3,dual,3,dry_to_reverberant,negative,positive,1.0,,4.008126735687256,6.1323628425598145,3.348205089569092,1882.9859619140625,1679.4306640625,1680.0316162109375,882.358276643991,267.0294784580499,1230.657596371882,-13.798757588529487,-10.088552259490505,-15.992128954412962,0.3482578858992758,0.123413704984024,0.5123665344246793,-8.135732379505612,2.323348499759588,-7.974611663510046,0.5285324841832769,0.21230467472461323,0.6433843325126524,0.5957784790295235,0.16256590752277258,0.7048749634813317,0.122976825743853,0.10498983187270142,0.36277673402731087
ok,,03,transformer.single_transformer_blocks.3,single,3,reverberant_to_dry,positive,negative,1.0,645,5.43664026260376,3.348205089569092,6.1323628425598145,1661.052490234375,1680.0316162109375,1679.4306640625,551.4739229024943,1230.657596371882,267.0294784580499,-11.466863871561387,-15.992128954412962,-10.088552259490505,0.18701236701000218,0.5123665344246793,0.123413704984024,0.605735472318052,-7.974611663510046,2.323348499759588,0.291635596794074,0.6433843325126524,0.21230467472461323,0.24714967683306113,0.7048749634813317,0.16256590752277258,0.16256963316052433,0.36277673402731087,0.10498983187270142
ok,,03,transformer.single_transformer_blocks.3,single,3,dry_to_reverberant,negative,positive,1.0,645,4.1238861083984375,6.1323628425598145,3.348205089569092,1831.7603759765625,1679.4306640625,1680.0316162109375,882.358276643991,267.0294784580499,1230.657596371882,-14.68290298481558,-10.088552259490505,-15.992128954412962,0.34250925700121665,0.123413704984024,0.5123665344246793,-8.392865400602513,2.323348499759588,-7.974611663510046,0.5312862784198237,0.21230467472461323,0.6433843325126524,0.6095006069580902,0.16256590752277258,0.7048749634813317,0.11082918632341454,0.10498983187270142,0.36277673402731087
ok,,03,transformer.single_transformer_blocks.6,single,6,reverberant_to_dry,positive,negative,1.0,645,5.534797668457031,3.348205089569092,6.1323628425598145,1618.620849609375,1680.0316162109375,1679.4306640625,278.6394557823129,1230.657596371882,267.0294784580499,-11.428418226680009,-15.992128954412962,-10.088552259490505,0.1893800320558917,0.5123665344246793,0.123413704984024,1.3124878534962783,-7.974611663510046,2.323348499759588,0.27715945590428953,0.6433843325126524,0.21230467472461323,0.2443079447776753,0.7048749634813317,0.16256590752277258,0.16215346926946123,0.36277673402731087,0.10498983187270142
ok,,03,transformer.single_transformer_blocks.6,single,6,dry_to_reverberant,negative,positive,1.0,645,4.093667030334473,6.1323628425598145,3.348205089569092,1802.2568359375,1679.4306640625,1680.0316162109375,1230.657596371882,267.0294784580499,1230.657596371882,-15.254177563377558,-10.088552259490505,-15.992128954412962,0.5328314506990607,0.123413704984024,0.5123665344246793,-8.328677948102762,2.323348499759588,-7.974611663510046,0.6583101049317837,0.21230467472461323,0.6433843325126524,0.7227266496961093,0.16256590752277258,0.7048749634813317,0.3803164609810442,0.10498983187270142,0.36277673402731087
ok,,03,transformer.single_transformer_blocks.7,single,7,reverberant_to_dry,positive,negative,1.0,645,5.6199822425842285,3.348205089569092,6.1323628425598145,1670.7666015625,1680.0316162109375,1679.4306640625,278.6394557823129,1230.657596371882,267.0294784580499,-10.663333696670922,-15.992128954412962,-10.088552259490505,0.1859275292451337,0.5123665344246793,0.123413704984024,1.521648215240451,-7.974611663510046,2.323348499759588,0.2694938830663474,0.6433843325126524,0.21230467472461323,0.23628239643826596,0.7048749634813317,0.16256590752277258,0.15890714685015536,0.36277673402731087,0.10498983187270142
ok,,03,transformer.single_transformer_blocks.7,single,7,dry_to_reverberant,negative,positive,1.0,645,3.9474194049835205,6.1323628425598145,3.348205089569092,1778.4755859375,1679.4306640625,1680.0316162109375,1230.657596371882,267.0294784580499,1230.657596371882,-15.515239403873668,-10.088552259490505,-15.992128954412962,0.5190571445674752,0.123413704984024,0.5123665344246793,-8.183563443027767,2.323348499759588,-7.974611663510046,0.6499486792939637,0.21230467472461323,0.6433843325126524,0.712584488155467,0.16256590752277258,0.7048749634813317,0.3691532756060173,0.10498983187270142,0.36277673402731087
ok,,03,transformer.single_transformer_blocks.8,single,8,reverberant_to_dry,positive,negative,1.0,645,5.715297698974609,3.348205089569092,6.1323628425598145,1641.0582275390625,1680.0316162109375,1679.4306640625,272.8344671201814,1230.657596371882,267.0294784580499,-10.842635665009476,-15.992128954412962,-10.088552259490505,0.1858863022507015,0.5123665344246793,0.123413704984024,1.7452887787140594,-7.974611663510046,2.323348499759588,0.26533553489194533,0.6433843325126524,0.21230467472461323,0.23464146106991482,0.7048749634813317,0.16256590752277258,0.1605014300652721,0.36277673402731087,0.10498983187270142
ok,,03,transformer.single_transformer_blocks.8,single,8,dry_to_reverberant,negative,positive,1.0,645,3.901793956756592,6.1323628425598145,3.348205089569092,1817.357177734375,1679.4306640625,1680.0316162109375,888.1632653061224,267.0294784580499,1230.657596371882,-14.993022999237562,-10.088552259490505,-15.992128954412962,0.33737520849301944,0.123413704984024,0.5123665344246793,-8.43598085968759,2.323348499759588,-7.974611663510046,0.5314767924912015,0.21230467472461323,0.6433843325126524,0.6087613275199913,0.16256590752277258,0.7048749634813317,0.11104729576153417,0.10498983187270142,0.36277673402731087
