job_id,pair_id,concept,label,side,sample_index,seed,duration,steps,guidance_scale,prompt,wav_path,status,error,sample_rate,duration_seconds,rms_dbfs,peak_dbfs,clip_fraction,silence_fraction,spectral_centroid_mean_hz,spectral_centroid_median_hz,spectral_centroid_std_hz,rolloff_85_mean_hz,rolloff_85_median_hz,rolloff_95_mean_hz,rolloff_95_median_hz,low_band_energy,high_band_energy,total_energy,high_to_low_ratio,high_to_low_db,high_to_total_ratio,onset_strength_mean,onset_strength_median,onset_strength_max,onset_strength_p95,onset_count,onset_rate_per_second,mean_inter_onset_interval_ms,median_inter_onset_interval_ms,attack_time_ms_first,attack_time_ms_median,attack_time_ms_min,attack_time_ms_valid_count,transient_energy_total,non_transient_energy_total,transient_energy_fraction,transient_energy_per_onset_mean
14-negative-sample-000-seed-414,14,sharp_soft,negative,negative,0,414,3.0,50,4.0,a soft tennis ball landing on grass,/outputs/sharp-soft-v1/14/negative/14-negative-sample-000-seed-414.wav,ok,,44100,3.0,-34.64906337895516,-6.397093439083848,0.0,0.009463340975344181,1814.8648681640625,1804.3233642578125,117.52496337890625,3564.285400390625,3574.51171875,5784.11767578125,5792.431640625,64238.125,676.1170043945312,69831.359375,0.010525167171279225,-19.77770997536234,0.00968214009358931,0.5705886483192444,0.4740409255027771,8.159478187561035,0.6868170499801636,5,1.6666666666666667,719.8185941043084,864.9433106575964,5.804988662131519,0.0,0.0,5,37.78838348388672,7.569576263427734,0.8331147100619773,7.557677510380745
15-positive-sample-000-seed-415,15,sharp_soft,positive,positive,0,415,3.0,50,4.0,a sharp kitchen knife chops a carrot once,/outputs/sharp-soft-v1/15/positive/15-positive-sample-000-seed-415.wav,ok,,44100,3.0,-42.26976059969899,-1.6225717090981564,0.0,0.03126984089612961,2622.665771484375,2545.85107421875,322.5218811035156,5499.11474609375,5447.900390625,6939.0126953125,6890.625,2340.34521484375,7555.984375,12074.14453125,3.2285768471573393,5.090111280189804,0.6257987350941335,0.5486173629760742,0.5071478486061096,8.344683647155762,0.756841242313385,2,0.6666666666666666,981.0430839002267,981.0430839002267,229.29705215419503,114.64852607709751,0.0,2,6.963409900665283,0.8814249038696289,0.8876426431108405,3.481704793870449
15-negative-sample-000-seed-415,15,sharp_soft,negative,negative,0,415,3.0,50,4.0,a soft kitchen sponge presses against a counter once,/outputs/sharp-soft-v1/15/negative/15-negative-sample-000-seed-415.wav,ok,,44100,3.0,-49.4916837944195,-35.59702070523076,0.0,0.025774754583835602,2718.568603515625,2662.698486328125,348.154541015625,5762.16796875,5727.83203125,7108.5341796875,7084.423828125,1850.6341552734375,242.9037628173828,2325.9521484375,0.13125433901953082,-8.81886330732739,0.10443196906718728,0.5721054077148438,0.549774169921875,1.7435837984085083,0.8894213438034058,28,9.333333333333334,108.78978751994626,116.09977324263039,81.26984126984127,87.07482993197279,0.0,28,1.3856027126312256,0.10167288780212402,0.9316381659374365,0.06732339797807592
16-positive-sample-000-seed-416,16,sharp_soft,positive,positive,0,416,3.0,50,4.0,a sharp metal latch snaps closed,/outputs/sharp-soft-v1/16/positive/16-positive-sample-000-seed-416.wav,ok,,44100,3.0,-25.481001792807803,0.0,0.0005593348178081214,0.008246409706771374,2113.6220703125,1985.8067626953125,468.70648193359375,4377.1435546875,4242.041015625,6014.99658203125,5878.564453125,250793.828125,191689.59375,575408.625,0.7643313840022354,-1.1671830760178477,0.3331364623705458,0.6446410417556763,0.4636220335960388,12.996146202087402,1.5199178457260132,9,3.0,309.1156462585034,319.27437641723355,101.58730158730158,0.0,0.0,9,367.42584228515625,7.080902099609375,0.9810927247485441,42.02069668637382
16-negative-sample-000-seed-416,16,sharp_soft,negative,negative,0,416,3.0,50,4.0,a soft fabric pouch closes gently,/outputs/sharp-soft-v1/16/negative/16-negative-sample-000-seed-416.wav,ok,,44100,3.0,-45.447691693661596,-23.395643986487293,0.0,0.01886621303856373,2634.4990234375,2677.607177734375,244.75498962402344,5314.04541015625,5404.833984375,6702.64599609375,6739.892578125,4613.57861328125,454.510986328125,5851.578125,0.09851592969928166,-10.06493539846116,0.07767323218095545,0.5438572764396667,0.4964480996131897,3.5848379135131836,0.9316746592521667,12,4.0,260.16903731189444,168.34467120181407,104.48979591836735,82.72108843537416,0.0,12,2.6453914642333984,1.1285114288330078,0.7009696696472072,0.23364633259673914
17-positive-sample-000-seed-417,17,sharp_soft,positive,positive,0,417,3.0,50,4.0,a sharp clapboard claps once on a film set,/outputs/sharp-soft-v1/17/positive/17-positive-sample-000-seed-417.wav,ok,,44100,3.0,-25.06441039262592,-0.1996227736262052,0.0,0.26330310106277466,2551.275634765625,1953.3641357421875,2517.96875,4728.990234375,3466.845703125,6360.359375,5318.701171875,481393.25,40934.7265625,633398.1875,0.08503386070016561,-10.70408102674416,0.06462716087658524,0.5682798027992249,0.2570180892944336,11.777267456054688,2.317288875579834,12,4.0,175.73283858998144,150.92970521541952,0.0,4.353741496598639,0.0,12,402.3052978515625,9.90496826171875,0.9759710781705841,44.86613135660688
17-negative-sample-000-seed-417,17,sharp_soft,negative,negative,0,417,3.0,50,4.0,a soft padded board closes quietly once,/outputs/sharp-soft-v1/17/negative/17-negative-sample-000-seed-417.wav,ok,,44100,3.0,-25.960672592313493,0.0,0.0004686318861786276,0.030710507184267044,2463.846435546875,2525.0087890625,325.5698547363281,5170.62890625,5340.234375,6796.3447265625,6912.158203125,433765.90625,4985.23828125,515491.375,0.011492923278245776,-19.395694924485444,0.009670847123775835,0.5981438159942627,0.4672429859638214,19.366413116455078,0.8126939535140991,3,1.0,1253.8775510204084,1253.8775510204084,0.0,0.0,0.0,3,334.5090026855469,0.836517333984375,0.9975055061599283,111.5030098259449
18-positive-sample-000-seed-418,18,sharp_soft,positive,positive,0,418,3.0,50,4.0,a sharp drumstick clicks on a rim once,/outputs/sharp-soft-v1/18/positive/18-positive-sample-000-seed-418.wav,ok,,44100,3.0,-23.38201085164342,0.0,0.00026455026818439364,0.024331064894795418,3132.074951171875,2898.611083984375,764.7439575195312,6009.09423828125,5986.23046875,7396.94580078125,7256.689453125,404404.5,419659.28125,935975.5625,1.037721591253312,0.16080852933907933,0.4483656390868645,0.8036730289459229,0.44776368141174316,18.228273391723633,3.178213596343994,11,3.6666666666666665,171.24716553287982,171.24716553287982,0.0,5.804988662131519,0.0,11,606.1730346679688,1.0648193359375,0.9982464542865428,67.82750538668849
18-negative-sample-000-seed-418,18,sharp_soft,negative,negative,0,418,3.0,50,4.0,a soft mallet taps a drum once,/outputs/sharp-soft-v1/18/negative/18-negative-sample-000-seed-418.wav,ok,,44100,3.0,-23.45999182215585,0.0,0.0005366590921767056,0.021390778943896294,2321.911376953125,2513.41455078125,564.586181640625,4887.95361328125,5447.900390625,6758.26708984375,7041.357421875,851832.5625,45526.41796875,934910.0625,0.05344526609212594,-12.720907563320198,0.04869604018060293,0.6768089532852173,0.43562498688697815,21.33448028564453,0.983934760093689,5,1.6666666666666667,280.0907029478458,278.6394557823129,0.0,0.0,0.0,5,592.9555053710938,3.47607421875,0.9941718810041205,118.59108772277833
19-positive-sample-000-seed-419,19,sharp_soft,positive,positive,0,419,3.0,50,4.0,a sharp door latch clicks open,/outputs/sharp-soft-v1/19/positive/19-positive-sample-000-seed-419.wav,ok,,44100,3.0,-41.231282274582256,-8.232240378682162,0.0,0.028155706822872162,2858.83544921875,2957.277587890625,397.0545959472656,5503.7705078125,5620.166015625,6760.095703125,6804.4921875,6893.65625,3011.43310546875,15416.3828125,0.4368412053427744,-3.596764032498064,0.1953397980638495,0.5947568416595459,0.5006248950958252,3.615975856781006,1.206250786781311,27,9.0,112.7507413221699,121.9047619047619,34.82993197278911,34.82993197278911,0.0,27,9.839423179626465,0.12452888488769531,0.9875020590141943,0.9023808010474399
