status,error,pair_id,site,stack,block,direction,source_side,target_side,alpha,suffix_tokens,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,patched_decay_time_to_minus_20db_ms,target_baseline_decay_time_to_minus_20db_ms,source_baseline_decay_time_to_minus_20db_ms,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,patched_tail_energy_fraction_500ms,target_baseline_tail_energy_fraction_500ms,source_baseline_tail_energy_fraction_500ms
ok,,03,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,positive,negative,1.0,,12.620062828063965,0.8137924671173096,14.190225601196289,2351.14599609375,1552.4002685546875,2484.386962890625,168.34467120181407,1097.142857142857,139.31972789115645,-13.11645134296122,-22.926383946381165,-12.071637205582071,0.0,0.6898415378218197,0.0
ok,,03,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,negative,positive,1.0,,1.203018307685852,14.190225601196289,0.8137924671173096,1871.9619140625,2484.386962890625,1552.4002685546875,1097.142857142857,139.31972789115645,1097.142857142857,-17.698236000216745,-12.071637205582071,-22.926383946381165,0.8371044366438808,0.0,0.6898415378218197
ok,,03,transformer.transformer_blocks.4,dual,4,sustained_to_percussive,positive,negative,1.0,,13.104998588562012,0.8137924671173096,14.190225601196289,2400.323974609375,1552.4002685546875,2484.386962890625,168.34467120181407,1097.142857142857,139.31972789115645,-12.686702981481284,-22.926383946381165,-12.071637205582071,0.0,0.6898415378218197,0.0
ok,,03,transformer.transformer_blocks.4,dual,4,percussive_to_sustained,negative,positive,1.0,,1.0729944705963135,14.190225601196289,0.8137924671173096,1826.660400390625,2484.386962890625,1552.4002685546875,1097.142857142857,139.31972789115645,1097.142857142857,-18.67209784341354,-12.071637205582071,-22.926383946381165,0.8213151206610729,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,positive,negative,1.0,645,14.110331535339355,0.8137924671173096,14.190225601196289,2608.559814453125,1552.4002685546875,2484.386962890625,139.31972789115645,1097.142857142857,139.31972789115645,-11.514184236957066,-22.926383946381165,-12.071637205582071,0.7396812001948719,0.6898415378218197,0.0
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,negative,positive,1.0,645,0.8533144593238831,14.190225601196289,0.8137924671173096,1604.694580078125,2484.386962890625,1552.4002685546875,2780.589569160998,139.31972789115645,1097.142857142857,-21.52633625946563,-12.071637205582071,-22.926383946381165,0.8340449920430402,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.14,single,14,sustained_to_percussive,positive,negative,1.0,645,14.305346488952637,0.8137924671173096,14.190225601196289,2585.4248046875,1552.4002685546875,2484.386962890625,145.12471655328798,1097.142857142857,139.31972789115645,-11.87955877629464,-22.926383946381165,-12.071637205582071,0.0,0.6898415378218197,0.0
ok,,03,transformer.single_transformer_blocks.14,single,14,percussive_to_sustained,negative,positive,1.0,645,0.7929808497428894,14.190225601196289,0.8137924671173096,1592.731689453125,2484.386962890625,1552.4002685546875,1091.3378684807255,139.31972789115645,1097.142857142857,-21.857330328062353,-12.071637205582071,-22.926383946381165,0.6904891738633184,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.15,single,15,sustained_to_percussive,positive,negative,1.0,645,14.438590049743652,0.8137924671173096,14.190225601196289,2593.55224609375,1552.4002685546875,2484.386962890625,139.31972789115645,1097.142857142857,139.31972789115645,-11.54114132574871,-22.926383946381165,-12.071637205582071,0.0,0.6898415378218197,0.0
ok,,03,transformer.single_transformer_blocks.15,single,15,percussive_to_sustained,negative,positive,1.0,645,0.8187048435211182,14.190225601196289,0.8137924671173096,1569.0906982421875,2484.386962890625,1552.4002685546875,1091.3378684807255,139.31972789115645,1097.142857142857,-22.38923193575445,-12.071637205582071,-22.926383946381165,0.6904818736454166,0.0,0.6898415378218197
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,positive,negative,1.0,,17.698896408081055,4.695957183837891,19.070756912231445,3468.515625,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,12.404865356223684,-1.718110998364898,11.477437349411641,0.00036881516252326854,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,negative,positive,1.0,,4.124811172485352,19.070756912231445,4.695957183837891,2788.011962890625,3444.283203125,2801.457763671875,510.83900226757373,69.65986394557822,3453.968253968254,0.654689137873033,11.477437349411641,-1.718110998364898,0.6179326978809989,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.4,dual,4,sustained_to_percussive,positive,negative,1.0,,18.06414222717285,4.695957183837891,19.070756912231445,3456.0537109375,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,12.06441203292777,-1.718110998364898,11.477437349411641,0.00031718527587198546,0.5313534678852421,0.00014491065849708666
