status,error,pair_id,site,site_slug,stack,block,output_index,direction,source_label,target_label,source_prompt,target_prompt,seed,duration,steps,guidance_scale,alpha,sample_rate,source_activation_calls,patch_calls,suffix_tokens,source_baseline_centroid_mean_hz,target_baseline_centroid_mean_hz,patched_centroid_mean_hz,patched_centroid_median_hz,target_delta_centroid_hz,signed_brightness_effect_hz,source_shift_fraction,elapsed_seconds,wav_path,distance_target_to_source_hz,distance_patched_to_source_hz,closer_to_source,toward_source,overshot_source
ok,,01,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright cheerful piano melody,a dark somber piano melody,101,3.0,25,4.5,1.0,44100,25,25,645,1249.017822265625,919.0073852539062,1284.703857421875,1263.105712890625,365.69647216796875,365.69647216796875,1.1081360804203377,1.09,/outputs/brightness-centroid-movement-v1/01/bright-to-dark/01-bright-to-dark-single-transformer-blocks-17.wav,330.01043701171875,35.68603515625,True,True,True
ok,,01,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark somber piano melody,a bright cheerful piano melody,101,3.0,25,4.5,1.0,44100,25,25,645,919.0073852539062,1249.017822265625,891.1575317382812,852.3511962890625,-357.86029052734375,357.86029052734375,1.0843908264472133,0.839,/outputs/brightness-centroid-movement-v1/01/dark-to-bright/01-dark-to-bright-single-transformer-blocks-17.wav,330.01043701171875,27.849853515625,True,True,True
ok,,01,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright cheerful piano melody,a dark somber piano melody,101,3.0,25,4.5,1.0,44100,25,25,645,1249.017822265625,919.0073852539062,1242.51611328125,1230.688720703125,323.50872802734375,323.50872802734375,0.9802984746687144,0.949,/outputs/brightness-centroid-movement-v1/01/bright-to-dark/01-bright-to-dark-single-transformer-blocks-14.wav,330.01043701171875,6.501708984375,True,True,False
ok,,01,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark somber piano melody,a bright cheerful piano melody,101,3.0,25,4.5,1.0,44100,25,25,645,919.0073852539062,1249.017822265625,892.9661865234375,857.4461669921875,-356.0516357421875,356.0516357421875,1.078910227707568,0.847,/outputs/brightness-centroid-movement-v1/01/dark-to-bright/01-dark-to-bright-single-transformer-blocks-14.wav,330.01043701171875,26.04119873046875,True,True,True
ok,,01,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright cheerful piano melody,a dark somber piano melody,101,3.0,25,4.5,1.0,44100,25,25,645,1249.017822265625,919.0073852539062,1254.126220703125,1242.5726318359375,335.11883544921875,335.11883544921875,1.0154795056900536,0.826,/outputs/brightness-centroid-movement-v1/01/bright-to-dark/01-bright-to-dark-single-transformer-blocks-13.wav,330.01043701171875,5.1083984375,True,True,True
ok,,01,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark somber piano melody,a bright cheerful piano melody,101,3.0,25,4.5,1.0,44100,25,25,645,919.0073852539062,1249.017822265625,879.1605224609375,844.1949462890625,-369.8572998046875,369.8572998046875,1.1207442502539815,0.828,/outputs/brightness-centroid-movement-v1/01/dark-to-bright/01-dark-to-bright-single-transformer-blocks-13.wav,330.01043701171875,39.84686279296875,True,True,True
ok,,01,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright cheerful piano melody,a dark somber piano melody,101,3.0,25,4.5,1.0,44100,25,25,,1249.017822265625,919.0073852539062,1202.70361328125,1189.7608642578125,283.69622802734375,283.69622802734375,0.8596583507971587,0.853,/outputs/brightness-centroid-movement-v1/01/bright-to-dark/01-bright-to-dark-transformer-blocks-1.wav,330.01043701171875,46.314208984375,True,True,False
ok,,01,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark somber piano melody,a bright cheerful piano melody,101,3.0,25,4.5,1.0,44100,25,25,,919.0073852539062,1249.017822265625,939.5352172851562,912.8748168945312,-309.48260498046875,309.48260498046875,0.937796415722085,0.841,/outputs/brightness-centroid-movement-v1/01/dark-to-bright/01-dark-to-bright-transformer-blocks-1.wav,330.01043701171875,20.52783203125,True,True,False
ok,,02,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,bright shimmering bells ringing,dark muffled bells ringing,102,3.0,25,4.5,1.0,44100,25,25,645,3518.71875,1935.193359375,3106.61474609375,3176.742919921875,1171.42138671875,1171.42138671875,0.7397553545108632,1.103,/outputs/brightness-centroid-movement-v1/02/bright-to-dark/02-bright-to-dark-single-transformer-blocks-17.wav,1583.525390625,412.10400390625,True,True,False
ok,,02,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,dark muffled bells ringing,bright shimmering bells ringing,102,3.0,25,4.5,1.0,44100,25,25,645,1935.193359375,3518.71875,1935.6058349609375,1972.5224609375,-1583.1129150390625,1583.1129150390625,0.9997395206995862,0.884,/outputs/brightness-centroid-movement-v1/02/dark-to-bright/02-dark-to-bright-single-transformer-blocks-17.wav,1583.525390625,0.4124755859375,True,True,False
ok,,02,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,bright shimmering bells ringing,dark muffled bells ringing,102,3.0,25,4.5,1.0,44100,25,25,645,3518.71875,1935.193359375,2964.368896484375,3031.86474609375,1029.175537109375,1029.175537109375,0.6499267666956516,0.875,/outputs/brightness-centroid-movement-v1/02/bright-to-dark/02-bright-to-dark-single-transformer-blocks-14.wav,1583.525390625,554.349853515625,True,True,False
ok,,02,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,dark muffled bells ringing,bright shimmering bells ringing,102,3.0,25,4.5,1.0,44100,25,25,645,1935.193359375,3518.71875,2010.4931640625,2055.209228515625,-1508.2255859375,1508.2255859375,0.9524479966451438,0.873,/outputs/brightness-centroid-movement-v1/02/dark-to-bright/02-dark-to-bright-single-transformer-blocks-14.wav,1583.525390625,75.2998046875,True,True,False
ok,,02,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,bright shimmering bells ringing,dark muffled bells ringing,102,3.0,25,4.5,1.0,44100,25,25,645,3518.71875,1935.193359375,2952.378173828125,3019.611083984375,1017.184814453125,1017.184814453125,0.6423545972014085,0.872,/outputs/brightness-centroid-movement-v1/02/bright-to-dark/02-bright-to-dark-single-transformer-blocks-13.wav,1583.525390625,566.340576171875,True,True,False
ok,,02,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,dark muffled bells ringing,bright shimmering bells ringing,102,3.0,25,4.5,1.0,44100,25,25,645,1935.193359375,3518.71875,2014.6883544921875,2060.385986328125,-1504.0303955078125,1504.0303955078125,0.9497987240445752,0.873,/outputs/brightness-centroid-movement-v1/02/dark-to-bright/02-dark-to-bright-single-transformer-blocks-13.wav,1583.525390625,79.4949951171875,True,True,False
ok,,02,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,bright shimmering bells ringing,dark muffled bells ringing,102,3.0,25,4.5,1.0,44100,25,25,,3518.71875,1935.193359375,2882.480224609375,2908.83154296875,947.286865234375,947.286865234375,0.5982138782507879,0.871,/outputs/brightness-centroid-movement-v1/02/bright-to-dark/02-bright-to-dark-transformer-blocks-1.wav,1583.525390625,636.238525390625,True,True,False
ok,,02,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,dark muffled bells ringing,bright shimmering bells ringing,102,3.0,25,4.5,1.0,44100,25,25,,1935.193359375,3518.71875,2096.96337890625,2119.47021484375,-1421.75537109375,1421.75537109375,0.8978418530646981,0.876,/outputs/brightness-centroid-movement-v1/02/dark-to-bright/02-dark-to-bright-transformer-blocks-1.wav,1583.525390625,161.77001953125,True,True,False
ok,,03,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright sparkling acoustic guitar fingerpicking,a dark brooding acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,645,918.7551879882812,963.7725830078125,928.8555908203125,880.038818359375,-34.9169921875,-34.9169921875,0.7756333340112397,1.233,/outputs/brightness-centroid-movement-v1/03/bright-to-dark/03-bright-to-dark-single-transformer-blocks-17.wav,45.01739501953125,10.10040283203125,True,True,False
ok,,03,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark brooding acoustic guitar fingerpicking,a bright sparkling acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,645,963.7725830078125,918.7551879882812,950.7867431640625,941.7489624023438,32.03155517578125,-32.03155517578125,0.7115372882390026,0.829,/outputs/brightness-centroid-movement-v1/03/dark-to-bright/03-dark-to-bright-single-transformer-blocks-17.wav,45.01739501953125,12.98583984375,True,True,False
ok,,03,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright sparkling acoustic guitar fingerpicking,a dark brooding acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,645,918.7551879882812,963.7725830078125,909.021728515625,874.702392578125,-54.7508544921875,-54.7508544921875,1.2162155199880689,0.823,/outputs/brightness-centroid-movement-v1/03/bright-to-dark/03-bright-to-dark-single-transformer-blocks-14.wav,45.01739501953125,9.73345947265625,True,True,True
ok,,03,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark brooding acoustic guitar fingerpicking,a bright sparkling acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,645,963.7725830078125,918.7551879882812,982.8766479492188,970.0264282226562,64.1214599609375,-64.1214599609375,1.4243707334268845,0.824,/outputs/brightness-centroid-movement-v1/03/dark-to-bright/03-dark-to-bright-single-transformer-blocks-14.wav,45.01739501953125,19.10406494140625,True,True,True
ok,,03,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright sparkling acoustic guitar fingerpicking,a dark brooding acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,645,918.7551879882812,963.7725830078125,909.1677856445312,878.4209594726562,-54.60479736328125,-54.60479736328125,1.212971060177747,0.822,/outputs/brightness-centroid-movement-v1/03/bright-to-dark/03-bright-to-dark-single-transformer-blocks-13.wav,45.01739501953125,9.58740234375,True,True,True
ok,,03,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark brooding acoustic guitar fingerpicking,a bright sparkling acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,645,963.7725830078125,918.7551879882812,989.6141357421875,976.0413208007812,70.85894775390625,-70.85894775390625,1.5740348308284693,0.823,/outputs/brightness-centroid-movement-v1/03/dark-to-bright/03-dark-to-bright-single-transformer-blocks-13.wav,45.01739501953125,25.841552734375,True,True,True
ok,,03,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright sparkling acoustic guitar fingerpicking,a dark brooding acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,,918.7551879882812,963.7725830078125,877.12646484375,849.2964477539062,-86.6461181640625,-86.6461181640625,1.9247252784500348,0.837,/outputs/brightness-centroid-movement-v1/03/bright-to-dark/03-bright-to-dark-transformer-blocks-1.wav,45.01739501953125,41.62872314453125,True,True,True
ok,,03,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark brooding acoustic guitar fingerpicking,a bright sparkling acoustic guitar fingerpicking,103,3.0,25,4.5,1.0,44100,25,25,,963.7725830078125,918.7551879882812,973.8742065429688,953.1411743164062,55.1190185546875,-55.1190185546875,1.224393782242921,0.829,/outputs/brightness-centroid-movement-v1/03/dark-to-bright/03-dark-to-bright-transformer-blocks-1.wav,45.01739501953125,10.10162353515625,True,True,True
ok,,04,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright airy flute solo,a dark heavy flute solo,104,3.0,25,4.5,1.0,44100,25,25,645,1398.101806640625,1719.439208984375,1424.93896484375,1388.7186279296875,-294.500244140625,-294.500244140625,0.9164829303797757,1.09,/outputs/brightness-centroid-movement-v1/04/bright-to-dark/04-bright-to-dark-single-transformer-blocks-17.wav,321.33740234375,26.837158203125,True,True,False
ok,,04,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark heavy flute solo,a bright airy flute solo,104,3.0,25,4.5,1.0,44100,25,25,645,1719.439208984375,1398.101806640625,1693.3018798828125,1674.6776123046875,295.2000732421875,-295.2000732421875,0.9186607941966178,0.875,/outputs/brightness-centroid-movement-v1/04/dark-to-bright/04-dark-to-bright-single-transformer-blocks-17.wav,321.33740234375,26.1373291015625,True,True,False
ok,,04,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright airy flute solo,a dark heavy flute solo,104,3.0,25,4.5,1.0,44100,25,25,645,1398.101806640625,1719.439208984375,1417.12841796875,1381.389892578125,-302.310791015625,-302.310791015625,0.9407893037369758,0.865,/outputs/brightness-centroid-movement-v1/04/bright-to-dark/04-bright-to-dark-single-transformer-blocks-14.wav,321.33740234375,19.026611328125,True,True,False
ok,,04,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark heavy flute solo,a bright airy flute solo,104,3.0,25,4.5,1.0,44100,25,25,645,1719.439208984375,1398.101806640625,1678.052734375,1652.0079345703125,279.950927734375,-279.950927734375,0.8712055481014255,0.861,/outputs/brightness-centroid-movement-v1/04/dark-to-bright/04-dark-to-bright-single-transformer-blocks-14.wav,321.33740234375,41.386474609375,True,True,False
ok,,04,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright airy flute solo,a dark heavy flute solo,104,3.0,25,4.5,1.0,44100,25,25,645,1398.101806640625,1719.439208984375,1411.3909912109375,1376.3009033203125,-308.0482177734375,-308.0482177734375,0.9586441401673609,0.858,/outputs/brightness-centroid-movement-v1/04/bright-to-dark/04-bright-to-dark-single-transformer-blocks-13.wav,321.33740234375,13.2891845703125,True,True,False
ok,,04,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark heavy flute solo,a bright airy flute solo,104,3.0,25,4.5,1.0,44100,25,25,645,1719.439208984375,1398.101806640625,1677.9232177734375,1651.944580078125,279.8214111328125,-279.8214111328125,0.8708024932418983,0.862,/outputs/brightness-centroid-movement-v1/04/dark-to-bright/04-dark-to-bright-single-transformer-blocks-13.wav,321.33740234375,41.5159912109375,True,True,False
ok,,04,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright airy flute solo,a dark heavy flute solo,104,3.0,25,4.5,1.0,44100,25,25,,1398.101806640625,1719.439208984375,1545.7823486328125,1511.572021484375,-173.6568603515625,-173.6568603515625,0.5404190706869331,0.872,/outputs/brightness-centroid-movement-v1/04/bright-to-dark/04-bright-to-dark-transformer-blocks-1.wav,321.33740234375,147.6805419921875,True,True,False
ok,,04,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark heavy flute solo,a bright airy flute solo,104,3.0,25,4.5,1.0,44100,25,25,,1719.439208984375,1398.101806640625,1614.2142333984375,1566.1156005859375,216.1124267578125,-216.1124267578125,0.6725405296163647,0.878,/outputs/brightness-centroid-movement-v1/04/dark-to-bright/04-dark-to-bright-transformer-blocks-1.wav,321.33740234375,105.2249755859375,True,True,False
ok,,05,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright crisp violin passage,a dark muted violin passage,105,3.0,25,4.5,1.0,44100,25,25,645,1563.31494140625,1097.778564453125,1592.3948974609375,1593.2811279296875,494.6163330078125,494.6163330078125,1.0624654860378733,1.07,/outputs/brightness-centroid-movement-v1/05/bright-to-dark/05-bright-to-dark-single-transformer-blocks-17.wav,465.536376953125,29.0799560546875,True,True,True
ok,,05,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark muted violin passage,a bright crisp violin passage,105,3.0,25,4.5,1.0,44100,25,25,645,1097.778564453125,1563.31494140625,1073.357177734375,1044.8896484375,-489.957763671875,489.957763671875,1.0524586002893797,0.869,/outputs/brightness-centroid-movement-v1/05/dark-to-bright/05-dark-to-bright-single-transformer-blocks-17.wav,465.536376953125,24.42138671875,True,True,True
ok,,05,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright crisp violin passage,a dark muted violin passage,105,3.0,25,4.5,1.0,44100,25,25,645,1563.31494140625,1097.778564453125,1487.3778076171875,1482.7274169921875,389.5992431640625,389.5992431640625,0.8368824917913802,0.863,/outputs/brightness-centroid-movement-v1/05/bright-to-dark/05-bright-to-dark-single-transformer-blocks-14.wav,465.536376953125,75.9371337890625,True,True,False
ok,,05,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark muted violin passage,a bright crisp violin passage,105,3.0,25,4.5,1.0,44100,25,25,645,1097.778564453125,1563.31494140625,1098.698974609375,1080.1591796875,-464.615966796875,464.615966796875,0.998022903897921,0.865,/outputs/brightness-centroid-movement-v1/05/dark-to-bright/05-dark-to-bright-single-transformer-blocks-14.wav,465.536376953125,0.92041015625,True,True,False
ok,,05,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright crisp violin passage,a dark muted violin passage,105,3.0,25,4.5,1.0,44100,25,25,645,1563.31494140625,1097.778564453125,1462.9130859375,1455.3226318359375,365.134521484375,365.134521484375,0.7843308054123137,0.86,/outputs/brightness-centroid-movement-v1/05/bright-to-dark/05-bright-to-dark-single-transformer-blocks-13.wav,465.536376953125,100.40185546875,True,True,False
ok,,05,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark muted violin passage,a bright crisp violin passage,105,3.0,25,4.5,1.0,44100,25,25,645,1097.778564453125,1563.31494140625,1109.1668701171875,1085.388916015625,-454.1480712890625,454.1480712890625,0.9755372378446611,0.863,/outputs/brightness-centroid-movement-v1/05/dark-to-bright/05-dark-to-bright-single-transformer-blocks-13.wav,465.536376953125,11.3883056640625,True,True,False
ok,,05,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright crisp violin passage,a dark muted violin passage,105,3.0,25,4.5,1.0,44100,25,25,,1563.31494140625,1097.778564453125,1540.4578857421875,1538.4190673828125,442.6793212890625,442.6793212890625,0.9509016764411431,0.863,/outputs/brightness-centroid-movement-v1/05/bright-to-dark/05-bright-to-dark-transformer-blocks-1.wav,465.536376953125,22.8570556640625,True,True,False
ok,,05,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark muted violin passage,a bright crisp violin passage,105,3.0,25,4.5,1.0,44100,25,25,,1097.778564453125,1563.31494140625,1100.0849609375,1086.8995361328125,-463.22998046875,463.22998046875,0.9950457223139682,0.866,/outputs/brightness-centroid-movement-v1/05/dark-to-bright/05-dark-to-bright-transformer-blocks-1.wav,465.536376953125,2.306396484375,True,True,False
ok,,06,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright uplifting string quartet,a dark mournful string quartet,106,3.0,25,4.5,1.0,44100,25,25,645,1207.377685546875,1386.683837890625,1207.9100341796875,1193.933837890625,-178.7738037109375,-178.7738037109375,0.9970310632075138,1.06,/outputs/brightness-centroid-movement-v1/06/bright-to-dark/06-bright-to-dark-single-transformer-blocks-17.wav,179.30615234375,0.5323486328125,True,True,False
ok,,06,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark mournful string quartet,a bright uplifting string quartet,106,3.0,25,4.5,1.0,44100,25,25,645,1386.683837890625,1207.377685546875,1376.231689453125,1357.4232177734375,168.85400390625,-168.85400390625,0.9417078092364501,0.861,/outputs/brightness-centroid-movement-v1/06/dark-to-bright/06-dark-to-bright-single-transformer-blocks-17.wav,179.30615234375,10.4521484375,True,True,False
ok,,06,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright uplifting string quartet,a dark mournful string quartet,106,3.0,25,4.5,1.0,44100,25,25,645,1207.377685546875,1386.683837890625,1227.6119384765625,1204.8992919921875,-159.0718994140625,-159.0718994140625,0.8871524893864424,0.851,/outputs/brightness-centroid-movement-v1/06/bright-to-dark/06-bright-to-dark-single-transformer-blocks-14.wav,179.30615234375,20.2342529296875,True,True,False
ok,,06,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark mournful string quartet,a bright uplifting string quartet,106,3.0,25,4.5,1.0,44100,25,25,645,1386.683837890625,1207.377685546875,1347.328369140625,1331.9295654296875,139.95068359375,-139.95068359375,0.7805124462514195,0.855,/outputs/brightness-centroid-movement-v1/06/dark-to-bright/06-dark-to-bright-single-transformer-blocks-14.wav,179.30615234375,39.35546875,True,True,False
ok,,06,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright uplifting string quartet,a dark mournful string quartet,106,3.0,25,4.5,1.0,44100,25,25,645,1207.377685546875,1386.683837890625,1207.530029296875,1180.0238037109375,-179.15380859375,-179.15380859375,0.9991503707596829,0.849,/outputs/brightness-centroid-movement-v1/06/bright-to-dark/06-bright-to-dark-single-transformer-blocks-13.wav,179.30615234375,0.15234375,True,True,False
ok,,06,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark mournful string quartet,a bright uplifting string quartet,106,3.0,25,4.5,1.0,44100,25,25,645,1386.683837890625,1207.377685546875,1337.9097900390625,1325.7574462890625,130.5321044921875,-130.5321044921875,0.727984526944412,0.853,/outputs/brightness-centroid-movement-v1/06/dark-to-bright/06-dark-to-bright-single-transformer-blocks-13.wav,179.30615234375,48.7740478515625,True,True,False
ok,,06,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright uplifting string quartet,a dark mournful string quartet,106,3.0,25,4.5,1.0,44100,25,25,,1207.377685546875,1386.683837890625,1273.4788818359375,1256.3277587890625,-113.2049560546875,-113.2049560546875,0.6313500935409115,0.854,/outputs/brightness-centroid-movement-v1/06/bright-to-dark/06-bright-to-dark-transformer-blocks-1.wav,179.30615234375,66.1011962890625,True,True,False
ok,,06,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark mournful string quartet,a bright uplifting string quartet,106,3.0,25,4.5,1.0,44100,25,25,,1386.683837890625,1207.377685546875,1232.2955322265625,1223.0159912109375,24.9178466796875,-24.9178466796875,0.1389681634120239,0.855,/outputs/brightness-centroid-movement-v1/06/dark-to-bright/06-dark-to-bright-transformer-blocks-1.wav,179.30615234375,154.3883056640625,True,True,False
ok,,07,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright glittering harp glissando,a dark resonant harp glissando,107,3.0,25,4.5,1.0,44100,25,25,645,2389.673828125,1078.0107421875,2480.23779296875,2462.01171875,1402.22705078125,1402.22705078125,1.0690451426244265,1.055,/outputs/brightness-centroid-movement-v1/07/bright-to-dark/07-bright-to-dark-single-transformer-blocks-17.wav,1311.6630859375,90.56396484375,True,True,True
ok,,07,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark resonant harp glissando,a bright glittering harp glissando,107,3.0,25,4.5,1.0,44100,25,25,645,1078.0107421875,2389.673828125,1049.0364990234375,994.8361206054688,-1340.6373291015625,1340.6373291015625,1.0220896993097532,0.872,/outputs/brightness-centroid-movement-v1/07/dark-to-bright/07-dark-to-bright-single-transformer-blocks-17.wav,1311.6630859375,28.9742431640625,True,True,True
ok,,07,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright glittering harp glissando,a dark resonant harp glissando,107,3.0,25,4.5,1.0,44100,25,25,645,2389.673828125,1078.0107421875,2385.606689453125,2379.05224609375,1307.595947265625,1307.595947265625,0.9968992504893374,0.865,/outputs/brightness-centroid-movement-v1/07/bright-to-dark/07-bright-to-dark-single-transformer-blocks-14.wav,1311.6630859375,4.067138671875,True,True,False
ok,,07,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark resonant harp glissando,a bright glittering harp glissando,107,3.0,25,4.5,1.0,44100,25,25,645,1078.0107421875,2389.673828125,1029.3070068359375,975.76025390625,-1360.3668212890625,1360.3668212890625,1.03713128460633,0.866,/outputs/brightness-centroid-movement-v1/07/dark-to-bright/07-dark-to-bright-single-transformer-blocks-14.wav,1311.6630859375,48.7037353515625,True,True,True
ok,,07,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright glittering harp glissando,a dark resonant harp glissando,107,3.0,25,4.5,1.0,44100,25,25,645,2389.673828125,1078.0107421875,2386.5009765625,2382.453857421875,1308.490234375,1308.490234375,0.9975810468431136,0.863,/outputs/brightness-centroid-movement-v1/07/bright-to-dark/07-bright-to-dark-single-transformer-blocks-13.wav,1311.6630859375,3.1728515625,True,True,False
ok,,07,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark resonant harp glissando,a bright glittering harp glissando,107,3.0,25,4.5,1.0,44100,25,25,645,1078.0107421875,2389.673828125,1021.72998046875,970.5931396484375,-1367.94384765625,1367.94384765625,1.0429079405543564,0.868,/outputs/brightness-centroid-movement-v1/07/dark-to-bright/07-dark-to-bright-single-transformer-blocks-13.wav,1311.6630859375,56.28076171875,True,True,True
ok,,07,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,bright_to_dark,bright,dark,a bright glittering harp glissando,a dark resonant harp glissando,107,3.0,25,4.5,1.0,44100,25,25,,2389.673828125,1078.0107421875,2400.644287109375,2430.6474609375,1322.633544921875,1322.633544921875,1.0083637780936208,0.867,/outputs/brightness-centroid-movement-v1/07/bright-to-dark/07-bright-to-dark-transformer-blocks-1.wav,1311.6630859375,10.970458984375,True,True,True
ok,,07,transformer.transformer_blocks.1,transformer_blocks-1,dual,1,1,dark_to_bright,dark,bright,a dark resonant harp glissando,a bright glittering harp glissando,107,3.0,25,4.5,1.0,44100,25,25,,1078.0107421875,2389.673828125,1027.118408203125,979.1506958007812,-1362.555419921875,1362.555419921875,1.0387998522867632,0.871,/outputs/brightness-centroid-movement-v1/07/dark-to-bright/07-dark-to-bright-transformer-blocks-1.wav,1311.6630859375,50.892333984375,True,True,True
ok,,08,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,645,2107.773193359375,2106.578857421875,2166.7841796875,2107.80224609375,60.205322265625,60.205322265625,50.40903515944399,1.07,/outputs/brightness-centroid-movement-v1/08/bright-to-dark/08-bright-to-dark-single-transformer-blocks-17.wav,1.1943359375,59.010986328125,False,True,True
