status,pair_id,job_id,axis,factor_metric,site,stack,block,scale,audio_suffix_tokens,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,population_gap_spectral_centroid_mean_hz,patched_rms_dbfs,target_baseline_rms_dbfs,source_baseline_rms_dbfs,population_gap_rms_dbfs,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,population_gap_high_to_low_db,patched_crest_factor_db,target_baseline_crest_factor_db,source_baseline_crest_factor_db,population_gap_crest_factor_db,patched_spectral_flatness_mean,target_baseline_spectral_flatness_mean,source_baseline_spectral_flatness_mean,population_gap_spectral_flatness_mean,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,population_gap_onset_strength_max
ok,corpus-100,corpus-100-single-sample-000-seed-30100,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,2.0,,3890.76416015625,3765.694580078125,5993.497985839844,2227.8034057617188,-13.149407571681895,-13.406891883158112,-0.5076766617530826,12.89921522140503,-2.599653358350386,-3.316011835941251,23.68492514907462,27.00093698501587,9.953273898756196,9.934773178752481,13.489042969401895,3.554269790649414,0.000477995170513168,0.0004715817922260612,0.0009425995303899981,0.0004710177381639369,2.3313798904418945,1.9339953660964966,6.799504965543747,4.86550959944725
ok,corpus-100,corpus-100-single-sample-000-seed-30100,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,4.0,,3972.3857421875,3765.694580078125,5993.497985839844,2227.8034057617188,-12.892727365653949,-13.406891883158112,-0.5076766617530826,12.89921522140503,-2.156490380695779,-3.316011835941251,23.68492514907462,27.00093698501587,9.909980235410359,9.934773178752481,13.489042969401895,3.554269790649414,0.0004917743499390781,0.0004715817922260612,0.0009425995303899981,0.0004710177381639369,2.352949619293213,1.9339953660964966,6.799504965543747,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,0.5,,1856.7071533203125,1847.0262451171875,4074.8296508789062,2227.8034057617188,-24.42285885681744,-24.631730742123676,-11.732515520718646,12.89921522140503,-33.39296188661666,-33.42920618610686,-6.428269201090991,27.00093698501587,10.730121949291023,10.897861029687974,14.452130820337388,3.554269790649414,0.0004081597435288131,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.7916213274002075,0.787203311920166,5.652712911367416,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,1.0,,1864.9217529296875,1847.0262451171875,4074.8296508789062,2227.8034057617188,-24.125581584027213,-24.631730742123676,-11.732515520718646,12.89921522140503,-33.580391374587826,-33.42920618610686,-6.428269201090991,27.00093698501587,10.08299127678082,10.897861029687974,14.452130820337388,3.554269790649414,0.0003846200997941196,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.7889585494995117,0.787203311920166,5.652712911367416,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,2.0,,1878.786376953125,1847.0262451171875,4074.8296508789062,2227.8034057617188,-22.854438083620387,-24.631730742123676,-11.732515520718646,12.89921522140503,-32.891223406691516,-33.42920618610686,-6.428269201090991,27.00093698501587,9.248182971567816,10.897861029687974,14.452130820337388,3.554269790649414,0.0003713459591381252,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.8133277893066406,0.787203311920166,5.652712911367416,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,4.0,,1842.5101318359375,1847.0262451171875,4074.8296508789062,2227.8034057617188,-23.120598470648016,-24.631730742123676,-11.732515520718646,12.89921522140503,-35.089994176549986,-33.42920618610686,-6.428269201090991,27.00093698501587,9.28649132463404,10.897861029687974,14.452130820337388,3.554269790649414,0.00034991366555914283,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.9446934461593628,0.787203311920166,5.652712911367416,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,0.5,,2977.66796875,2941.719482421875,5169.522888183594,2227.8034057617188,-22.31897110470561,-22.189925233073392,-9.290710011668363,12.89921522140503,-11.39119497619933,-11.586608219812229,15.41432876520364,27.00093698501587,10.79154495044687,10.858905875347425,14.413175665996839,3.554269790649414,8.237813744926825e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.154934883117676,3.166949987411499,8.03245958685875,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,1.0,,3012.728271484375,2941.719482421875,5169.522888183594,2227.8034057617188,-22.473931806841666,-22.189925233073392,-9.290710011668363,12.89921522140503,-11.193371714285867,-11.586608219812229,15.41432876520364,27.00093698501587,10.75650096790373,10.858905875347425,14.413175665996839,3.554269790649414,8.403825631830841e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.1429989337921143,3.166949987411499,8.03245958685875,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,2.0,,3079.06689453125,2941.719482421875,5169.522888183594,2227.8034057617188,-22.8868997341328,-22.189925233073392,-9.290710011668363,12.89921522140503,-10.802319684454416,-11.586608219812229,15.41432876520364,27.00093698501587,10.726853952507046,10.858905875347425,14.413175665996839,3.554269790649414,8.700139005668461e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.1180331707000732,3.166949987411499,8.03245958685875,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,4.0,,3164.66357421875,2941.719482421875,5169.522888183594,2227.8034057617188,-24.503265308151427,-22.189925233073392,-9.290710011668363,12.89921522140503,-10.216164873630984,-11.586608219812229,15.41432876520364,27.00093698501587,11.122663122150344,10.858905875347425,14.413175665996839,3.554269790649414,9.092126128962263e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.081090211868286,3.166949987411499,8.03245958685875,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,0.5,,2752.2685546875,2760.216796875,4988.020202636719,2227.8034057617188,-40.22623112831199,-40.3584772363064,-27.45926201490137,12.89921522140503,-1.0649737179917775,-0.7144126124631672,26.2865243725527,27.00093698501587,12.459137996919075,13.030262264048364,16.584532054697778,3.554269790649414,0.00020666306954808533,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.292237758636475,4.399779319763184,9.265288919210434,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,1.0,,2724.74267578125,2760.216796875,4988.020202636719,2227.8034057617188,-40.317581773678484,-40.3584772363064,-27.45926201490137,12.89921522140503,-1.236168667847082,-0.7144126124631672,26.2865243725527,27.00093698501587,13.312666450150697,13.030262264048364,16.584532054697778,3.554269790649414,0.00021346821449697018,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.187065124511719,4.399779319763184,9.265288919210434,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,2.0,,2631.5546875,2760.216796875,4988.020202636719,2227.8034057617188,-39.921858401182945,-40.3584772363064,-27.45926201490137,12.89921522140503,-2.0947096407847186,-0.7144126124631672,26.2865243725527,27.00093698501587,12.974729211979874,13.030262264048364,16.584532054697778,3.554269790649414,0.00018250364519190043,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.220595359802246,4.399779319763184,9.265288919210434,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,4.0,,2581.92724609375,2760.216796875,4988.020202636719,2227.8034057617188,-40.92712350413458,-40.3584772363064,-27.45926201490137,12.89921522140503,-3.914578714017215,-0.7144126124631672,26.2865243725527,27.00093698501587,11.99592756377734,13.030262264048364,16.584532054697778,3.554269790649414,0.000184016433195211,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.016881942749023,4.399779319763184,9.265288919210434,4.86550959944725
