status,pair_id,site,stack,block,scale,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,patched_decay_time_to_minus_20db_ms,target_baseline_decay_time_to_minus_20db_ms,source_baseline_decay_time_to_minus_20db_ms,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,patched_tail_energy_fraction_500ms,target_baseline_tail_energy_fraction_500ms,source_baseline_tail_energy_fraction_500ms,patched_direct_to_late_db,target_baseline_direct_to_late_db,source_baseline_direct_to_late_db,patched_reverb_proxy_score,target_baseline_reverb_proxy_score,source_baseline_reverb_proxy_score,patched_late_energy_fraction_300ms,target_baseline_late_energy_fraction_300ms,source_baseline_late_energy_fraction_300ms,patched_late_energy_fraction_700ms,target_baseline_late_energy_fraction_700ms,source_baseline_late_energy_fraction_700ms
ok,01,transformer.single_transformer_blocks.6,single,6,1.0,4.443844795227051,4.260855197906494,6.564885669946671,2296.222900390625,2407.436279296875,2766.9749603271484,928.7981859410431,928.7981859410431,588.9160997732426,-12.84444151859869,-14.954365220773628,-9.898447334259401,0.9681235799337271,0.8762220613904942,0.6679174128828204,-10.4498357200758,-15.7263380047074,-11.020990460001563,0.9498249383281281,0.90450833785876,0.6766096820651057,0.9768722942726237,0.9214303181601712,0.6417285194905724,0.9553064181512514,0.8181502536921722,0.6394498394602475
ok,01,transformer.single_transformer_blocks.6,single,6,2.0,1.4006054401397705,4.260855197906494,6.564885669946671,2722.917236328125,2407.436279296875,2766.9749603271484,348.29931972789115,928.7981859410431,588.9160997732426,-8.909874673289293,-14.954365220773628,-9.898447334259401,0.8614941990113736,0.8762220613904942,0.6679174128828204,-10.807899553880105,-15.7263380047074,-11.020990460001563,0.8835925090316671,0.90450833785876,0.6766096820651057,0.9243064745072096,0.9214303181601712,0.6417285194905724,0.8031315219398687,0.8181502536921722,0.6394498394602475
ok,01,transformer.single_transformer_blocks.6,single,6,4.0,1.0633609294891357,4.260855197906494,6.564885669946671,3825.779052734375,2407.436279296875,2766.9749603271484,940.408163265306,928.7981859410431,588.9160997732426,-0.021221157565966584,-14.954365220773628,-9.898447334259401,0.8631458898327915,0.8762220613904942,0.6679174128828204,-10.926908909046029,-15.7263380047074,-11.020990460001563,0.8835792427040058,0.90450833785876,0.6766096820651057,0.9219687212157444,0.9214303181601712,0.6417285194905724,0.8035121602656041,0.8181502536921722,0.6394498394602475
ok,02,transformer.single_transformer_blocks.6,single,6,0.5,1.0290923118591309,1.1804088354110718,3.4844393074512485,1610.5927734375,911.5433349609375,1271.082015991211,818.5034013605442,748.843537414966,408.96145124716554,-23.883190770798244,-38.28922513847376,-33.23330725195953,0.6799110978743601,0.7035852929630447,0.4952806444553709,-8.575524424154812,-10.212825198996123,-5.507477654290286,0.7215922264625266,0.7607974214225628,0.5328987656289086,0.7941837751231722,0.8137209106622096,0.534019111992611,0.4924899045440899,0.5556108347883785,0.3769104205564537
ok,02,transformer.single_transformer_blocks.6,single,6,1.0,1.139628529548645,1.1804088354110718,3.4844393074512485,2286.14599609375,911.5433349609375,1271.082015991211,818.5034013605442,748.843537414966,408.96145124716554,-13.53094309102123,-38.28922513847376,-33.23330725195953,0.6870984464185597,0.7035852929630447,0.4952806444553709,-7.9975893601079395,-10.212825198996123,-5.507477654290286,0.7125272193431637,0.7607974214225628,0.5328987656289086,0.7910960857100877,0.8137209106622096,0.534019111992611,0.48335802281943646,0.5556108347883785,0.3769104205564537
ok,02,transformer.single_transformer_blocks.6,single,6,2.0,0.9807716608047485,1.1804088354110718,3.4844393074512485,3079.43310546875,911.5433349609375,1271.082015991211,818.5034013605442,748.843537414966,408.96145124716554,-6.62051718463034,-38.28922513847376,-33.23330725195953,0.3757357956955222,0.7035852929630447,0.4952806444553709,-6.341624836011524,-10.212825198996123,-5.507477654290286,0.5168855421972136,0.7607974214225628,0.5328987656289086,0.5811357450044113,0.8137209106622096,0.534019111992611,0.15795561873884784,0.5556108347883785,0.3769104205564537
ok,02,transformer.single_transformer_blocks.6,single,6,4.0,1.018601417541504,1.1804088354110718,3.4844393074512485,3787.5078125,911.5433349609375,1271.082015991211,208.9795918367347,748.843537414966,408.96145124716554,-0.9555071173748153,-38.28922513847376,-33.23330725195953,0.0,0.7035852929630447,0.4952806444553709,-6.488473755251,-10.212825198996123,-5.507477654290286,0.2722272761433755,0.7607974214225628,0.5328987656289086,0.0,0.8137209106622096,0.534019111992611,0.0,0.5556108347883785,0.3769104205564537
ok,03,transformer.single_transformer_blocks.6,single,6,0.5,5.860720157623291,3.348205089569092,5.6522355616092685,1833.0821533203125,1680.0316162109375,2039.570297241211,1224.8526077097506,1230.657596371882,890.7755102040815,-15.088142185439143,-15.992128954412962,-10.936211067898736,0.3320587737668215,0.5123665344246793,0.30406188591700545,-6.886830601696264,-7.974611663510046,-3.269264118804209,0.5563579083068974,0.6433843325126524,0.4154856767189981,0.6044350036296844,0.7048749634813317,0.425173164811733,0.2346212136985635,0.36277673402731087,0.18407631979538608
ok,03,transformer.single_transformer_blocks.6,single,6,1.0,8.316827774047852,3.348205089569092,5.6522355616092685,2876.643798828125,1680.0316162109375,2039.570297241211,615.328798185941,1230.657596371882,890.7755102040815,-6.770076946131374,-15.992128954412962,-10.936211067898736,0.03869861016676256,0.5123665344246793,0.30406188591700545,-4.216007034151803,-7.974611663510046,-3.269264118804209,0.3123621050597747,0.6433843325126524,0.4154856767189981,0.19769824147656911,0.7048749634813317,0.425173164811733,0.014114827329154018,0.36277673402731087,0.18407631979538608
ok,03,transformer.single_transformer_blocks.6,single,6,2.0,6.292062759399414,3.348205089569092,5.6522355616092685,3671.327392578125,1680.0316162109375,2039.570297241211,621.1337868480725,1230.657596371882,890.7755102040815,4.589075104589569,-15.992128954412962,-10.936211067898736,0.04360085222587413,0.5123665344246793,0.30406188591700545,-1.0945670361752882,-7.974611663510046,-3.269264118804209,0.26193551338938786,0.6433843325126524,0.4154856767189981,0.2063341841754627,0.7048749634813317,0.425173164811733,0.0167954358828187,0.36277673402731087,0.18407631979538608
ok,03,transformer.single_transformer_blocks.6,single,6,4.0,1.7258789539337158,3.348205089569092,5.6522355616092685,4119.279296875,1680.0316162109375,2039.570297241211,818.5034013605442,1230.657596371882,890.7755102040815,4.3710792239091525,-15.992128954412962,-10.936211067898736,0.8740678008085889,0.5123665344246793,0.30406188591700545,-13.779111701805515,-7.974611663510046,-3.269264118804209,0.9045216599071914,0.6433843325126524,0.4154856767189981,0.932732802669862,0.7048749634813317,0.425173164811733,0.8210360438778931,0.36277673402731087,0.18407631979538608
ok,04,transformer.single_transformer_blocks.6,single,6,0.5,2.883323907852173,3.4260165691375732,5.73004704117775,2053.614990234375,1969.89794921875,2329.4366302490234,3256.5986394557826,1845.9863945578231,1506.1043083900227,-18.198301921824193,-18.82243025450175,-13.766512367987524,0.5408352821330533,0.32535008376117536,0.11704543525350153,-4.417673063253672,-5.275438548971051,-0.5700910042652136,0.6246112675253656,0.5129606301192668,0.2850619743256126,0.6767871583491442,0.5045253542979016,0.22482355562830286,0.4626184804813134,0.2632244532522444,0.08452403902031963
ok,04,transformer.single_transformer_blocks.6,single,6,1.0,4.45197868347168,3.4260165691375732,5.73004704117775,2572.782470703125,1969.89794921875,2329.4366302490234,2083.9909297052154,1845.9863945578231,1506.1043083900227,-11.52228537729657,-18.82243025450175,-13.766512367987524,0.36780780667708984,0.32535008376117536,0.11704543525350153,-5.370633617808114,-5.275438548971051,-0.5700910042652136,0.521707374044319,0.5129606301192668,0.2850619743256126,0.48562073453996923,0.5045253542979016,0.22482355562830286,0.3045238019059005,0.2632244532522444,0.08452403902031963
ok,04,transformer.single_transformer_blocks.6,single,6,2.0,7.013551712036133,3.4260165691375732,5.73004704117775,3665.7939453125,1969.89794921875,2329.4366302490234,284.44444444444446,1845.9863945578231,1506.1043083900227,1.0844877124125865,-18.82243025450175,-13.766512367987524,0.0927573270981309,0.32535008376117536,0.11704543525350153,2.495690640656872,-5.275438548971051,-0.5700910042652136,0.1832959890216639,0.5129606301192668,0.2850619743256126,0.10898814723312893,0.5045253542979016,0.22482355562830286,0.080736187703122,0.2632244532522444,0.08452403902031963
ok,04,transformer.single_transformer_blocks.6,single,6,4.0,4.296964168548584,3.4260165691375732,5.73004704117775,3823.94873046875,1969.89794921875,2329.4366302490234,255.41950113378687,1845.9863945578231,1506.1043083900227,1.818293982562242,-18.82243025450175,-13.766512367987524,0.30204519337184527,0.32535008376117536,0.11704543525350153,5.521071338431984,-5.275438548971051,-0.5700910042652136,0.2718337411880034,0.5129606301192668,0.2850619743256126,0.33339181440845594,0.5045253542979016,0.22482355562830286,0.26307010803058206,0.2632244532522444,0.08452403902031963
ok,05,transformer.single_transformer_blocks.6,single,6,0.5,13.740948677062988,11.389593124389648,13.693623596429825,1492.92919921875,1183.2869873046875,1542.825668334961,307.6643990929705,406.3492063492063,66.46712018140585,-25.14318262626999,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,2.810199232906686,-2.2725553111375945,2.432792233568243,0.12264610399901364,0.6565410976022515,0.4286424418085973,0.024288718113000263,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,05,transformer.single_transformer_blocks.6,single,6,1.0,16.068191528320312,11.389593124389648,13.693623596429825,1989.4979248046875,1183.2869873046875,1542.825668334961,226.39455782312925,406.3492063492063,66.46712018140585,-21.881211987159652,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,5.6350522995198835,-2.2725553111375945,2.432792233568243,0.07414033790831051,0.6565410976022515,0.4286424418085973,0.007838108997425116,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,05,transformer.single_transformer_blocks.6,single,6,2.0,16.45164680480957,11.389593124389648,13.693623596429825,2702.688232421875,1183.2869873046875,1542.825668334961,116.09977324263039,406.3492063492063,66.46712018140585,-21.224247829490928,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,11.502530597509226,-2.2725553111375945,2.432792233568243,0.02230646582511173,0.6565410976022515,0.4286424418085973,0.000841304167179798,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,05,transformer.single_transformer_blocks.6,single,6,4.0,10.082300186157227,11.389593124389648,13.693623596429825,3446.089111328125,1183.2869873046875,1542.825668334961,98.68480725623583,406.3492063492063,66.46712018140585,-9.929963355969118,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,14.300394969072325,-2.2725553111375945,2.432792233568243,0.014067781076442139,0.6565410976022515,0.4286424418085973,0.006383896694394044,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,01,transformer.single_transformer_blocks.9,single,9,0.5,5.767272472381592,4.260855197906494,6.564885669946671,2466.310546875,2407.4365234375,2766.9752044677734,928.7981859410431,928.7981859410431,588.9160997732426,-13.687674413539758,-14.954365230389023,-9.898447343874796,0.9248741817231452,0.8762220613904942,0.6679174128828204,-11.444415341402326,-15.7263380047074,-11.020990460001563,0.9324626142010453,0.90450833785876,0.6766096820651057,0.9670604674445424,0.9214303181601712,0.6417285194905724,0.8972360771938946,0.8181502536921722,0.6394498394602475
ok,01,transformer.single_transformer_blocks.9,single,9,1.0,4.530697345733643,4.260855197906494,6.564885669946671,2309.984375,2407.4365234375,2766.9752044677734,928.7981859410431,928.7981859410431,588.9160997732426,-13.448791227408762,-14.954365230389023,-9.898447343874796,0.8752379001304654,0.8762220613904942,0.6679174128828204,-9.517218423172212,-15.7263380047074,-11.020990460001563,0.8890151542345524,0.90450833785876,0.6766096820651057,0.91259791807636,0.9214303181601712,0.6417285194905724,0.8549711232567907,0.8181502536921722,0.6394498394602475
ok,01,transformer.single_transformer_blocks.9,single,9,2.0,1.669985055923462,4.260855197906494,6.564885669946671,2510.749755859375,2407.4365234375,2766.9752044677734,348.29931972789115,928.7981859410431,588.9160997732426,-11.484318120914896,-14.954365230389023,-9.898447343874796,0.0,0.8762220613904942,0.6679174128828204,-7.372185602116009,-15.7263380047074,-11.020990460001563,0.3586327080865816,0.90450833785876,0.6766096820651057,0.23068907808959543,0.9214303181601712,0.6417285194905724,0.0,0.8181502536921722,0.6394498394602475
ok,01,transformer.single_transformer_blocks.9,single,9,4.0,1.0233676433563232,4.260855197906494,6.564885669946671,4005.734375,2407.4365234375,2766.9752044677734,917.1882086167801,928.7981859410431,588.9160997732426,2.3960295744004796,-14.954365230389023,-9.898447343874796,0.8771961897879833,0.8762220613904942,0.6679174128828204,-10.18354027369988,-15.7263380047074,-11.020990460001563,0.8878077288420454,0.90450833785876,0.6766096820651057,0.9267316639344267,0.9214303181601712,0.6417285194905724,0.8241677711352282,0.8181502536921722,0.6394498394602475
ok,02,transformer.single_transformer_blocks.9,single,9,0.5,0.9647246599197388,1.1804088354110718,3.4844393074512485,1529.854248046875,911.5433349609375,1271.082015991211,818.5034013605442,748.843537414966,408.96145124716554,-27.129288784262073,-38.28922513847376,-33.23330725195953,0.6766946934423529,0.7035852929630447,0.4952806444553709,-8.505334353244871,-10.212825198996123,-5.507477654290286,0.7187344617847433,0.7607974214225628,0.5328987656289086,0.7903510846958977,0.8137209106622096,0.534019111992611,0.48948983444093375,0.5556108347883785,0.3769104205564537
ok,02,transformer.single_transformer_blocks.9,single,9,1.0,1.0655611753463745,1.1804088354110718,3.4844393074512485,2216.836669921875,911.5433349609375,1271.082015991211,127.70975056689343,748.843537414966,408.96145124716554,-15.509060296029071,-38.28922513847376,-33.23330725195953,0.0,0.7035852929630447,0.4952806444553709,-7.435669711088561,-10.212825198996123,-5.507477654290286,0.2823706206112793,0.7607974214225628,0.5328987656289086,0.0,0.8137209106622096,0.534019111992611,0.0,0.5556108347883785,0.3769104205564537
ok,02,transformer.single_transformer_blocks.9,single,9,2.0,1.1221091747283936,1.1804088354110718,3.4844393074512485,3084.343017578125,911.5433349609375,1271.082015991211,818.5034013605442,748.843537414966,408.96145124716554,-6.431563137749682,-38.28922513847376,-33.23330725195953,0.8227739943507729,0.7035852929630447,0.4952806444553709,-11.145404638570234,-10.212825198996123,-5.507477654290286,0.8616261755732766,0.7607974214225628,0.5328987656289086,0.8764395112414631,0.8137209106622096,0.534019111992611,0.7797764482669199,0.5556108347883785,0.3769104205564537
ok,02,transformer.single_transformer_blocks.9,single,9,4.0,1.0530261993408203,1.1804088354110718,3.4844393074512485,3913.242431640625,911.5433349609375,1271.082015991211,830.1133786848072,748.843537414966,408.96145124716554,0.5241719932967008,-38.28922513847376,-33.23330725195953,0.8661780681859599,0.7035852929630447,0.4952806444553709,-13.33991380068859,-10.212825198996123,-5.507477654290286,0.8937413726139706,0.7607974214225628,0.5328987656289086,0.9110639506865934,0.8137209106622096,0.534019111992611,0.8144530005305015,0.5556108347883785,0.3769104205564537
ok,03,transformer.single_transformer_blocks.9,single,9,0.5,6.159472465515137,3.348205804824829,5.652236276865006,2174.752197265625,1680.0316162109375,2039.570297241211,1224.8526077097506,1230.657596371882,890.7755102040815,-12.38405452412042,-15.992129697512926,-10.9362118109987,0.26987083986531146,0.5123665344246793,0.30406188591700545,-6.974216934663243,-7.974611663510046,-3.269264118804209,0.5076176472764752,0.6433843325126524,0.4154856767189981,0.5292300398320893,0.7048749634813317,0.425173164811733,0.16078531247945238,0.36277673402731087,0.18407631979538608
ok,03,transformer.single_transformer_blocks.9,single,9,1.0,8.368993759155273,3.348205804824829,5.652236276865006,2807.20166015625,1680.0316162109375,2039.570297241211,661.7687074829932,1230.657596371882,890.7755102040815,-7.259570422592537,-15.992129697512926,-10.9362118109987,0.04133358989888949,0.5123665344246793,0.30406188591700545,-4.735285861381592,-7.974611663510046,-3.269264118804209,0.31272656457141135,0.6433843325126524,0.4154856767189981,0.17143263401165923,0.7048749634813317,0.425173164811733,0.018301344975986646,0.36277673402731087,0.18407631979538608
ok,03,transformer.single_transformer_blocks.9,single,9,2.0,8.38206958770752,3.348205804824829,5.652236276865006,3455.396728515625,1680.0316162109375,2039.570297241211,458.59410430839006,1230.657596371882,890.7755102040815,0.3348251435479915,-15.992129697512926,-10.9362118109987,0.020869649862483696,0.5123665344246793,0.30406188591700545,0.4038799499689467,-7.974611663510046,-3.269264118804209,0.1814396666286764,0.6433843325126524,0.4154856767189981,0.05517474258648694,0.7048749634813317,0.425173164811733,0.012376714876650808,0.36277673402731087,0.18407631979538608
ok,03,transformer.single_transformer_blocks.9,single,9,4.0,1.7308926582336426,3.348205804824829,5.652236276865006,4258.48681640625,1680.0316162109375,2039.570297241211,1236.4625850340137,1230.657596371882,890.7755102040815,6.0265131704367505,-15.992129697512926,-10.9362118109987,0.8849477278584584,0.5123665344246793,0.30406188591700545,-13.047399855013055,-7.974611663510046,-3.269264118804209,0.9085435143720426,0.6433843325126524,0.4154856767189981,0.9376445746425766,0.7048749634813317,0.425173164811733,0.83521909182392,0.36277673402731087,0.18407631979538608
ok,04,transformer.single_transformer_blocks.9,single,9,0.5,2.3720107078552246,3.426016330718994,5.730046802759171,2052.29443359375,1969.89794921875,2329.4366302490234,3244.988662131519,1845.9863945578231,1506.1043083900227,-18.012665590166762,-18.822430775870465,-13.766512889356239,0.6136615028873759,0.32535008376117536,0.11704543525350153,-5.347985566451753,-5.275438548971051,-0.5700910042652136,0.678451695598024,0.5129606301192668,0.2850619743256126,0.7338933840685659,0.5045253542979016,0.22482355562830286,0.527394834542034,0.2632244532522444,0.08452403902031963
ok,04,transformer.single_transformer_blocks.9,single,9,1.0,2.7288198471069336,3.426016330718994,5.730046802759171,2536.18017578125,1969.89794921875,2329.4366302490234,2025.9410430839005,1845.9863945578231,1506.1043083900227,-13.396634371711132,-18.822430775870465,-13.766512889356239,0.7391456608554045,0.32535008376117536,0.11704543525350153,-7.982139923733612,-5.275438548971051,-0.5700910042652136,0.7909902608264753,0.5129606301192668,0.2850619743256126,0.857453836207667,0.5045253542979016,0.22482355562830286,0.6528102011657433,0.2632244532522444,0.08452403902031963
ok,04,transformer.single_transformer_blocks.9,single,9,2.0,5.430725574493408,3.426016330718994,5.730046802759171,3429.555908203125,1969.89794921875,2329.4366302490234,499.22902494331066,1845.9863945578231,1506.1043083900227,-4.420254635467728,-18.822430775870465,-13.766512889356239,0.14124056013952813,0.32535008376117536,0.11704543525350153,-2.6149152892111,-5.275438548971051,-0.5700910042652136,0.3206267665651667,0.5129606301192668,0.2850619743256126,0.19664494707832425,0.5045253542979016,0.22482355562830286,0.11909726120544206,0.2632244532522444,0.08452403902031963
ok,04,transformer.single_transformer_blocks.9,single,9,4.0,3.0167829990386963,3.426016330718994,5.730046802759171,3884.349365234375,1969.89794921875,2329.4366302490234,2089.795918367347,1845.9863945578231,1506.1043083900227,-0.4172592753709621,-18.822430775870465,-13.766512889356239,0.30217067019699884,0.32535008376117536,0.11704543525350153,-0.4396644170774118,-5.275438548971051,-0.5700910042652136,0.37545376247404755,0.5129606301192668,0.2850619743256126,0.33810057205864497,0.5045253542979016,0.22482355562830286,0.2629731906397387,0.2632244532522444,0.08452403902031963
ok,05,transformer.single_transformer_blocks.9,single,9,0.5,13.040288925170898,11.389593124389648,13.693623596429825,1513.536376953125,1183.2869873046875,1542.825668334961,313.46938775510205,406.3492063492063,66.46712018140585,-24.434330617690758,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,2.7589363382248266,-2.2725553111375945,2.432792233568243,0.12446372702664849,0.6565410976022515,0.4286424418085973,0.027074313425224854,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,05,transformer.single_transformer_blocks.9,single,9,1.0,14.481352806091309,11.389593124389648,13.693623596429825,2019.0152587890625,1183.2869873046875,1542.825668334961,238.0045351473923,406.3492063492063,66.46712018140585,-22.06415120675034,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,5.169275044534764,-2.2725553111375945,2.432792233568243,0.08106943264898074,0.6565410976022515,0.4286424418085973,0.009997570357993138,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,05,transformer.single_transformer_blocks.9,single,9,2.0,15.537131309509277,11.389593124389648,13.693623596429825,2758.832275390625,1183.2869873046875,1542.825668334961,139.31972789115645,406.3492063492063,66.46712018140585,-17.695030511325914,-30.33160532177306,-25.275687435258835,0.0,0.6668565355360423,0.45855188702836847,10.141899084675536,-2.2725553111375945,2.432792233568243,0.030428973181603484,0.6565410976022515,0.4286424418085973,0.0030422645516573143,0.6847892699995715,0.40508747132997275,0.0,0.6569207250817959,0.4782203108498711
ok,05,transformer.single_transformer_blocks.9,single,9,4.0,3.926612615585327,11.389593124389648,13.693623596429825,3659.429931640625,1183.2869873046875,1542.825668334961,435.3741496598639,406.3492063492063,66.46712018140585,-3.3474675650621917,-30.33160532177306,-25.275687435258835,0.9098138332169257,0.6668565355360423,0.45855188702836847,-9.036182936876962,-2.2725553111375945,2.432792233568243,0.9016366074949431,0.6565410976022515,0.4286424418085973,0.935610192308042,0.6847892699995715,0.40508747132997275,0.8802906528171959,0.6569207250817959,0.4782203108498711
